date,region,product,units_sold,revenue,cost,lead_time_days
2024-10-16,Asia Pacific,AuraSound Pro,163,14049.52,6882.64,9
2024-10-16,Asia Pacific,BassLink Ultra,119,8246.98,3769.62,7
2024-10-16,Asia Pacific,ClearWave SE,104,5143.46,2668.92,5
2024-10-16,Latin America,AuraSound Pro,115,10786.29,4733.62,7
2024-10-16,Latin America,BassLink Ultra,45,3073.04,1613.66,8
2024-10-16,Latin America,ClearWave SE,48,2376.41,1362.62,4
2024-10-17,North America,AuraSound Pro,179,16062.43,7631.72,7
2024-10-17,North America,BassLink Ultra,109,7320.45,3321.96,8
2024-10-17,North America,ClearWave SE,126,6181.01,3320.79,5
2024-10-17,Europe,AuraSound Pro,111,9606.36,3904.46,7
2024-10-17,Europe,BassLink Ultra,95,6683.49,3050.34,7
2024-10-17,Europe,ClearWave SE,77,3900.03,2194.69,5
2024-10-17,Asia Pacific,AuraSound Pro,93,8261.21,3417.68,7
2024-10-17,Asia Pacific,BassLink Ultra,97,7114.69,3662.4,7
2024-10-17,Asia Pacific,ClearWave SE,76,3621.89,2189.95,6
2024-10-17,Latin America,AuraSound Pro,105,9215.41,4057.35,6
2024-10-17,Latin America,BassLink Ultra,60,4094.64,1979.53,10
2024-10-17,Latin America,ClearWave SE,60,3088.97,1684.85,5
2024-10-18,North America,AuraSound Pro,192,16685.76,7073.79,6
2024-10-18,North America,BassLink Ultra,146,9842.28,4549.33,7
2024-10-18,North America,ClearWave SE,68,3422.68,1864.27,5
2024-10-18,Europe,AuraSound Pro,118,10237.66,4902.79,6
2024-10-18,Europe,BassLink Ultra,96,6459.32,2941.2,8
2024-10-18,Europe,ClearWave SE,111,5478.31,3121.35,6
2024-10-18,Asia Pacific,AuraSound Pro,137,11792.18,4979.91,7
2024-10-18,Asia Pacific,BassLink Ultra,99,6640.53,3169.73,9
2024-10-18,Asia Pacific,ClearWave SE,82,4000.0,2012.1,4
2024-10-18,Latin America,AuraSound Pro,83,7433.6,3096.02,8
2024-10-18,Latin America,BassLink Ultra,76,5532.85,2763.92,9
2024-10-18,Latin America,ClearWave SE,66,3240.97,1734.63,6
2024-10-19,North America,AuraSound Pro,177,16281.72,7727.58,6
2024-10-19,North America,BassLink Ultra,119,8059.68,4160.51,6
2024-10-19,North America,ClearWave SE,85,4398.26,2398.95,5
2024-10-19,Europe,AuraSound Pro,144,12420.19,6131.61,6
2024-10-19,Europe,BassLink Ultra,76,5353.13,2450.06,8
2024-10-19,Europe,ClearWave SE,76,3733.05,1862.27,6
2024-10-19,Asia Pacific,AuraSound Pro,143,12816.25,6237.5,9
2024-10-19,Asia Pacific,BassLink Ultra,92,6319.37,2957.77,7
2024-10-19,Asia Pacific,ClearWave SE,63,3208.45,1711.45,6
2024-10-19,Latin America,AuraSound Pro,117,10041.72,4519.01,7
2024-10-19,Latin America,BassLink Ultra,76,5200.55,2547.06,9
2024-10-19,Latin America,ClearWave SE,66,3147.92,1582.99,6
2024-10-20,North America,AuraSound Pro,139,12214.57,5190.15,6
2024-10-20,North America,BassLink Ultra,116,8471.16,3934.17,7
2024-10-20,North America,ClearWave SE,87,4537.45,2623.23,5
2024-10-20,Europe,AuraSound Pro,138,12836.27,5670.26,7
2024-10-20,Europe,BassLink Ultra,114,8235.93,4347.46,6
2024-10-20,Europe,ClearWave SE,76,3614.84,2138.99,4
2024-10-20,Asia Pacific,AuraSound Pro,130,11499.11,5038.13,6
2024-10-20,Asia Pacific,BassLink Ultra,91,6616.44,2994.3,7
2024-10-20,Asia Pacific,ClearWave SE,68,3355.44,1724.66,5
2024-10-20,Latin America,AuraSound Pro,113,10103.84,4341.03,6
2024-10-20,Latin America,BassLink Ultra,58,3961.75,1999.2,8
2024-10-20,Latin America,ClearWave SE,67,3346.48,1940.69,5
2024-10-21,North America,AuraSound Pro,136,11811.74,5645.15,5
2024-10-21,North America,BassLink Ultra,122,8571.03,3908.0,10
2024-10-21,North America,ClearWave SE,133,6697.76,3510.86,6
2024-10-21,Europe,AuraSound Pro,115,10395.29,4666.25,8
2024-10-21,Europe,BassLink Ultra,139,10102.07,4551.2,7
2024-10-21,Europe,ClearWave SE,83,4232.46,2493.42,6
2024-10-21,Asia Pacific,AuraSound Pro,168,14630.94,6135.12,6
2024-10-21,Asia Pacific,BassLink Ultra,111,8073.76,4152.93,8
2024-10-21,Asia Pacific,ClearWave SE,49,2567.09,1360.99,6
2024-10-21,Latin America,AuraSound Pro,106,9642.45,4246.66,8
2024-10-21,Latin America,BassLink Ultra,74,5406.0,2436.8,8
2024-10-21,Latin America,ClearWave SE,81,4148.43,2466.44,6
2024-10-22,North America,AuraSound Pro,160,15081.65,6409.49,6
2024-10-22,North America,BassLink Ultra,109,7645.73,3731.08,7
2024-10-22,North America,ClearWave SE,98,4845.83,2926.35,5
2024-10-22,Europe,AuraSound Pro,153,14439.43,6877.24,5
2024-10-22,Europe,BassLink Ultra,154,10358.58,5118.33,7
2024-10-22,Europe,ClearWave SE,84,4284.28,2472.17,7
2024-10-22,Asia Pacific,AuraSound Pro,147,13175.38,5585.26,6
2024-10-22,Asia Pacific,BassLink Ultra,90,6456.77,3259.4,9
2024-10-22,Asia Pacific,ClearWave SE,96,4839.58,2603.51,5
2024-10-22,Latin America,AuraSound Pro,134,12567.78,5261.55,5
2024-10-22,Latin America,BassLink Ultra,99,7107.49,3571.96,8
2024-10-22,Latin America,ClearWave SE,76,3928.8,2273.99,6
2024-10-23,North America,AuraSound Pro,163,14466.85,6025.45,6
2024-10-23,North America,BassLink Ultra,117,7823.1,4059.02,7
2024-10-23,North America,ClearWave SE,112,5859.05,3464.52,4
2024-10-23,Europe,AuraSound Pro,144,12653.91,5211.83,7
2024-10-23,Europe,BassLink Ultra,76,5182.77,2845.72,8
2024-10-23,Europe,ClearWave SE,96,4833.58,2855.73,6
2024-10-23,Asia Pacific,AuraSound Pro,146,12851.25,5893.31,7
2024-10-23,Asia Pacific,BassLink Ultra,79,5739.16,3144.95,10
2024-10-23,Asia Pacific,ClearWave SE,46,2293.09,1350.17,5
2024-10-23,Latin America,AuraSound Pro,95,8585.1,3490.33,7
2024-10-23,Latin America,BassLink Ultra,64,4466.82,2366.82,9
2024-10-23,Latin America,ClearWave SE,44,2163.91,1308.73,5
2024-10-24,North America,AuraSound Pro,171,15076.03,6423.38,7
2024-10-24,North America,BassLink Ultra,141,9608.23,4685.93,9
2024-10-24,North America,ClearWave SE,196,10178.92,5464.68,6
2024-10-24,Europe,AuraSound Pro,144,13277.82,6489.17,7
2024-10-24,Europe,BassLink Ultra,103,7159.63,3680.69,6
2024-10-24,Europe,ClearWave SE,64,3325.45,1998.94,5
2024-10-24,Asia Pacific,AuraSound Pro,110,10181.31,4762.23,6
2024-10-24,Asia Pacific,BassLink Ultra,112,8211.88,4153.45,7
2024-10-24,Asia Pacific,ClearWave SE,53,2671.86,1451.78,6
2024-10-24,Latin America,AuraSound Pro,95,8337.64,3525.21,6
2024-10-24,Latin America,BassLink Ultra,117,8277.74,4046.31,9
2024-10-24,Latin America,ClearWave SE,75,3740.34,2257.88,5
2024-10-25,North America,AuraSound Pro,266,22861.03,10602.96,6
2024-10-25,North America,BassLink Ultra,96,6761.92,3149.33,11
2024-10-25,North America,ClearWave SE,72,3470.01,1978.65,5
2024-10-25,Europe,AuraSound Pro,168,15376.86,7121.2,6
2024-10-25,Europe,BassLink Ultra,94,6863.22,3519.42,8
2024-10-25,Europe,ClearWave SE,85,4338.43,2174.35,6
2024-10-25,Asia Pacific,AuraSound Pro,174,16094.36,7633.72,7
2024-10-25,Asia Pacific,BassLink Ultra,93,6632.28,3208.77,8
2024-10-25,Asia Pacific,ClearWave SE,44,2161.29,1223.31,5
2024-10-25,Latin America,AuraSound Pro,113,10657.58,5088.04,6
2024-10-25,Latin America,BassLink Ultra,69,4744.74,2380.46,9
2024-10-25,Latin America,ClearWave SE,49,2502.05,1391.29,6
2024-10-26,North America,AuraSound Pro,252,22679.79,10418.93,6
2024-10-26,North America,BassLink Ultra,106,7450.52,3680.72,7
2024-10-26,North America,ClearWave SE,141,7182.87,3591.8,5
2024-10-26,Europe,AuraSound Pro,124,10708.94,4564.48,5
2024-10-26,Europe,BassLink Ultra,99,6596.59,3442.95,8
2024-10-26,Europe,ClearWave SE,114,5940.19,3331.99,5
2024-10-26,Asia Pacific,AuraSound Pro,151,14207.87,6496.13,6
2024-10-26,Asia Pacific,BassLink Ultra,77,5325.38,2787.65,9
2024-10-26,Asia Pacific,ClearWave SE,80,4115.12,2114.68,6
2024-10-26,Latin America,AuraSound Pro,108,9404.57,4346.32,5
2024-10-26,Latin America,BassLink Ultra,90,6493.18,3223.08,7
2024-10-26,Latin America,ClearWave SE,66,3461.93,1950.75,5
2024-10-27,North America,AuraSound Pro,148,13735.46,6607.2,6
2024-10-27,North America,BassLink Ultra,109,7427.7,4017.18,6
2024-10-27,North America,ClearWave SE,159,7881.23,4448.26,6
2024-10-27,Europe,AuraSound Pro,110,10032.02,4596.63,5
2024-10-27,Europe,BassLink Ultra,92,6354.46,3123.34,7
2024-10-27,Europe,ClearWave SE,99,4719.47,2462.63,6
2024-10-27,Asia Pacific,AuraSound Pro,136,12152.6,5719.18,5
2024-10-27,Asia Pacific,BassLink Ultra,108,7849.07,4246.88,6
2024-10-27,Asia Pacific,ClearWave SE,74,3587.39,1778.32,6
2024-10-27,Latin America,AuraSound Pro,112,9763.35,4513.84,7
2024-10-27,Latin America,BassLink Ultra,78,5539.39,3030.21,8
2024-10-27,Latin America,ClearWave SE,46,2309.43,1240.59,4
2024-10-28,North America,AuraSound Pro,215,19048.0,8609.81,7
2024-10-28,North America,BassLink Ultra,106,7107.38,3735.28,8
2024-10-28,North America,ClearWave SE,112,5351.41,2992.45,6
2024-10-28,Europe,AuraSound Pro,184,16328.37,6995.79,6
2024-10-28,Europe,BassLink Ultra,101,6727.44,3289.91,9
2024-10-28,Europe,ClearWave SE,67,3326.55,1667.4,6
2024-10-28,Asia Pacific,AuraSound Pro,183,16325.41,7229.23,7
2024-10-28,Asia Pacific,BassLink Ultra,96,6738.7,3671.88,6
2024-10-28,Asia Pacific,ClearWave SE,80,4009.8,2212.55,5
2024-10-28,Latin America,AuraSound Pro,100,8585.74,3996.7,7
2024-10-28,Latin America,BassLink Ultra,64,4531.7,2117.48,6
2024-10-28,Latin America,ClearWave SE,54,2688.46,1618.81,4
2024-10-29,North America,AuraSound Pro,240,21447.26,9562.16,7
2024-10-29,North America,BassLink Ultra,113,7905.89,4269.4,7
2024-10-29,North America,ClearWave SE,131,6685.0,3881.67,4
2024-10-29,Europe,AuraSound Pro,102,9607.65,4419.71,8
2024-10-29,Europe,BassLink Ultra,91,6477.33,3081.78,9
2024-10-29,Europe,ClearWave SE,102,5109.89,2913.46,5
2024-10-29,Asia Pacific,AuraSound Pro,156,13959.73,6403.7,5
2024-10-29,Asia Pacific,BassLink Ultra,120,8655.74,4120.06,6
2024-10-29,Asia Pacific,ClearWave SE,96,4892.9,2800.95,4
2024-10-29,Latin America,AuraSound Pro,88,7835.85,3353.22,8
2024-10-29,Latin America,BassLink Ultra,84,5639.99,3066.91,7
2024-10-29,Latin America,ClearWave SE,64,3329.47,1797.74,6
2024-10-30,North America,AuraSound Pro,176,15080.6,7172.94,7
2024-10-30,North America,BassLink Ultra,165,11254.8,5823.08,9
2024-10-30,North America,ClearWave SE,117,5687.68,2858.23,5
2024-10-30,Europe,AuraSound Pro,118,10862.46,4631.55,6
2024-10-30,Europe,BassLink Ultra,129,8834.56,4309.49,6
2024-10-30,Europe,ClearWave SE,80,3832.11,2035.31,6
2024-10-30,Asia Pacific,AuraSound Pro,179,15902.71,7571.15,4
2024-10-30,Asia Pacific,BassLink Ultra,97,6709.09,3453.56,7
2024-10-30,Asia Pacific,ClearWave SE,79,4141.49,2187.73,6
2024-10-30,Latin America,AuraSound Pro,77,6650.02,2952.21,6
2024-10-30,Latin America,BassLink Ultra,65,4456.6,2400.52,7
2024-10-30,Latin America,ClearWave SE,76,3841.81,2082.22,5
2024-10-31,North America,AuraSound Pro,162,14712.66,6423.07,5
2024-10-31,North America,BassLink Ultra,123,8935.7,4414.52,7
2024-10-31,North America,ClearWave SE,102,5288.95,2936.23,8
2024-10-31,Europe,AuraSound Pro,181,16646.02,6908.76,6
2024-10-31,Europe,BassLink Ultra,122,8825.56,4452.66,7
2024-10-31,Europe,ClearWave SE,133,6608.19,3765.49,6
2024-10-31,Asia Pacific,AuraSound Pro,160,14133.93,5928.99,8
2024-10-31,Asia Pacific,BassLink Ultra,140,9929.62,4848.28,6
2024-10-31,Asia Pacific,ClearWave SE,100,4762.19,2593.34,6
2024-10-31,Latin America,AuraSound Pro,114,10414.26,4702.05,8
2024-10-31,Latin America,BassLink Ultra,64,4326.97,2112.88,7
2024-10-31,Latin America,ClearWave SE,59,2990.63,1655.95,6
2024-11-01,North America,AuraSound Pro,204,17440.53,8261.33,8
2024-11-01,North America,BassLink Ultra,134,9756.54,5276.77,10
2024-11-01,North America,ClearWave SE,172,9025.2,4764.13,6
2024-11-01,Europe,AuraSound Pro,127,11881.16,5607.95,6
2024-11-01,Europe,BassLink Ultra,127,8487.09,4247.76,8
2024-11-01,Europe,ClearWave SE,96,4879.01,2854.06,7
2024-11-01,Asia Pacific,AuraSound Pro,171,14869.58,6384.7,6
2024-11-01,Asia Pacific,BassLink Ultra,97,6707.5,3558.51,7
2024-11-01,Asia Pacific,ClearWave SE,68,3451.03,1728.3,8
2024-11-01,Latin America,AuraSound Pro,119,10860.2,5155.03,5
2024-11-01,Latin America,BassLink Ultra,106,7555.43,4127.83,7
2024-11-01,Latin America,ClearWave SE,65,3282.42,1985.38,4
2024-11-02,North America,AuraSound Pro,191,16923.71,7655.11,5
2024-11-02,North America,BassLink Ultra,92,6234.28,3007.38,9
2024-11-02,North America,ClearWave SE,138,6845.58,4068.77,6
2024-11-02,Europe,AuraSound Pro,266,23917.7,11265.12,6
2024-11-02,Europe,BassLink Ultra,80,5400.73,2757.68,8
2024-11-02,Europe,ClearWave SE,74,3660.65,2019.31,5
2024-11-02,Asia Pacific,AuraSound Pro,173,15799.34,6811.04,6
2024-11-02,Asia Pacific,BassLink Ultra,99,6927.87,3794.11,9
2024-11-02,Asia Pacific,ClearWave SE,77,3710.88,1969.82,6
2024-11-02,Latin America,AuraSound Pro,123,11479.82,5177.74,6
2024-11-02,Latin America,BassLink Ultra,76,5167.91,2338.36,8
2024-11-02,Latin America,ClearWave SE,55,2850.92,1612.95,6
2024-11-03,North America,AuraSound Pro,167,15220.13,7398.13,6
2024-11-03,North America,BassLink Ultra,112,7907.38,3804.05,9
2024-11-03,North America,ClearWave SE,83,4198.19,2235.86,7
2024-11-03,Europe,AuraSound Pro,154,14455.04,6669.08,6
2024-11-03,Europe,BassLink Ultra,93,6377.0,3237.73,7
2024-11-03,Europe,ClearWave SE,79,4035.12,2137.88,9
2024-11-03,Asia Pacific,AuraSound Pro,125,11566.66,5375.52,7
2024-11-03,Asia Pacific,BassLink Ultra,97,6902.41,3161.16,10
2024-11-03,Asia Pacific,ClearWave SE,84,4299.69,2164.41,5
2024-11-03,Latin America,AuraSound Pro,100,9216.23,4004.93,10
2024-11-03,Latin America,BassLink Ultra,93,6805.66,3693.48,7
2024-11-03,Latin America,ClearWave SE,52,2546.88,1384.34,5
2024-11-04,North America,AuraSound Pro,155,14116.72,6686.06,5
2024-11-04,North America,BassLink Ultra,158,10541.09,4793.81,8
2024-11-04,North America,ClearWave SE,111,5592.25,2800.51,7
2024-11-04,Europe,AuraSound Pro,183,17059.68,8317.08,5
2024-11-04,Europe,BassLink Ultra,209,15115.09,7614.41,8
2024-11-04,Europe,ClearWave SE,108,5555.45,3305.48,6
2024-11-04,Asia Pacific,AuraSound Pro,145,13495.43,5600.65,5
2024-11-04,Asia Pacific,BassLink Ultra,90,6493.19,3319.32,8
2024-11-04,Asia Pacific,ClearWave SE,79,4021.05,2270.78,4
2024-11-04,Latin America,AuraSound Pro,132,11901.56,5361.99,6
2024-11-04,Latin America,BassLink Ultra,80,5769.17,2720.43,6
2024-11-04,Latin America,ClearWave SE,45,2307.97,1285.72,6
2024-11-05,North America,AuraSound Pro,247,22336.93,9819.28,7
2024-11-05,North America,BassLink Ultra,156,10827.47,5212.79,8
2024-11-05,North America,ClearWave SE,86,4115.81,2262.99,4
2024-11-05,Europe,AuraSound Pro,268,23786.48,10946.05,6
2024-11-05,Europe,BassLink Ultra,101,7400.69,3852.7,8
2024-11-05,Europe,ClearWave SE,75,3615.56,1856.42,5
2024-11-05,Asia Pacific,AuraSound Pro,207,19239.13,9162.42,7
2024-11-05,Asia Pacific,BassLink Ultra,115,8228.57,3761.01,7
2024-11-05,Asia Pacific,ClearWave SE,102,5305.93,2844.1,7
2024-11-05,Latin America,AuraSound Pro,106,9378.76,3850.94,7
2024-11-05,Latin America,BassLink Ultra,103,6997.35,3517.88,8
2024-11-05,Latin America,ClearWave SE,59,2952.65,1487.27,5
2024-11-06,North America,AuraSound Pro,175,15128.89,6876.08,7
2024-11-06,North America,BassLink Ultra,126,8883.45,4742.43,8
2024-11-06,North America,ClearWave SE,95,4792.97,2726.95,6
2024-11-06,Europe,AuraSound Pro,178,16231.95,7565.33,7
2024-11-06,Europe,BassLink Ultra,127,8735.6,4259.44,9
2024-11-06,Europe,ClearWave SE,94,4795.97,2898.35,6
2024-11-06,Asia Pacific,AuraSound Pro,128,11456.58,4961.71,7
2024-11-06,Asia Pacific,BassLink Ultra,93,6430.15,3300.81,6
2024-11-06,Asia Pacific,ClearWave SE,72,3496.24,1987.12,6
2024-11-06,Latin America,AuraSound Pro,128,10961.15,5280.79,7
2024-11-06,Latin America,BassLink Ultra,127,8525.51,4205.31,8
2024-11-06,Latin America,ClearWave SE,55,2750.58,1607.36,5
2024-11-07,North America,AuraSound Pro,215,19424.12,8613.77,8
2024-11-07,North America,BassLink Ultra,139,9489.25,4488.5,8
2024-11-07,North America,ClearWave SE,121,5751.01,3371.86,8
2024-11-07,Europe,AuraSound Pro,196,16877.45,7385.32,8
2024-11-07,Europe,BassLink Ultra,98,6824.1,3313.67,7
2024-11-07,Europe,ClearWave SE,81,4210.19,2101.62,5
2024-11-07,Asia Pacific,AuraSound Pro,148,13906.78,5882.14,7
2024-11-07,Asia Pacific,BassLink Ultra,102,7103.73,3432.16,7
2024-11-07,Asia Pacific,ClearWave SE,67,3427.81,1970.89,6
2024-11-07,Latin America,AuraSound Pro,130,11309.11,4852.29,6
2024-11-07,Latin America,BassLink Ultra,59,3990.58,1811.78,9
2024-11-07,Latin America,ClearWave SE,61,2972.29,1555.96,4
2024-11-08,North America,AuraSound Pro,195,17950.34,7327.58,8
2024-11-08,North America,BassLink Ultra,128,8677.79,4009.31,5
2024-11-08,North America,ClearWave SE,105,5489.5,2767.52,5
2024-11-08,Europe,AuraSound Pro,168,15841.31,7087.56,7
2024-11-08,Europe,BassLink Ultra,105,7635.27,4131.97,7
2024-11-08,Europe,ClearWave SE,121,6193.92,3516.91,6
2024-11-08,Asia Pacific,AuraSound Pro,161,14537.65,6197.78,8
2024-11-08,Asia Pacific,BassLink Ultra,99,6786.82,3598.34,10
2024-11-08,Asia Pacific,ClearWave SE,89,4300.26,2435.71,6
2024-11-08,Latin America,AuraSound Pro,121,10452.69,4850.62,6
2024-11-08,Latin America,BassLink Ultra,71,5194.96,2779.68,9
2024-11-08,Latin America,ClearWave SE,52,2700.85,1624.25,5
2024-11-09,North America,AuraSound Pro,192,17361.59,7176.62,6
2024-11-09,North America,BassLink Ultra,102,7164.72,3697.85,6
2024-11-09,North America,ClearWave SE,95,4897.67,2789.91,6
2024-11-09,Europe,AuraSound Pro,158,14778.47,7136.81,8
2024-11-09,Europe,BassLink Ultra,77,5622.48,2932.22,6
2024-11-09,Europe,ClearWave SE,77,3768.97,2267.31,6
2024-11-09,Asia Pacific,AuraSound Pro,128,11757.79,5538.63,6
2024-11-09,Asia Pacific,BassLink Ultra,85,5930.64,2681.71,6
2024-11-09,Asia Pacific,ClearWave SE,73,3778.37,2203.88,7
2024-11-09,Latin America,AuraSound Pro,88,7932.04,3530.03,8
2024-11-09,Latin America,BassLink Ultra,97,6777.83,3614.43,7
2024-11-09,Latin America,ClearWave SE,65,3252.52,1797.17,6
2024-11-10,North America,AuraSound Pro,224,19320.77,8821.85,6
2024-11-10,North America,BassLink Ultra,164,11508.41,5336.52,8
2024-11-10,North America,ClearWave SE,94,4559.87,2272.74,6
2024-11-10,Europe,AuraSound Pro,137,12290.9,6009.82,7
2024-11-10,Europe,BassLink Ultra,107,7282.39,3767.66,8
2024-11-10,Europe,ClearWave SE,98,4921.6,2954.73,7
2024-11-10,Asia Pacific,AuraSound Pro,166,14720.23,6696.13,7
2024-11-10,Asia Pacific,BassLink Ultra,76,5356.61,2537.24,9
2024-11-10,Asia Pacific,ClearWave SE,78,3992.52,2378.67,5
2024-11-10,Latin America,AuraSound Pro,173,14950.27,7271.84,6
2024-11-10,Latin America,BassLink Ultra,108,7781.49,3701.25,8
2024-11-10,Latin America,ClearWave SE,72,3451.58,1967.87,6
2024-11-11,North America,AuraSound Pro,166,14690.36,5996.94,7
2024-11-11,North America,BassLink Ultra,148,10495.99,5093.21,8
2024-11-11,North America,ClearWave SE,115,5879.08,3500.32,5
2024-11-11,Europe,AuraSound Pro,190,17518.64,8089.44,7
2024-11-11,Europe,BassLink Ultra,139,9875.48,4837.36,7
2024-11-11,Europe,ClearWave SE,89,4468.56,2347.42,5
2024-11-11,Asia Pacific,AuraSound Pro,151,13139.83,6268.18,5
2024-11-11,Asia Pacific,BassLink Ultra,180,12153.97,5863.78,7
2024-11-11,Asia Pacific,ClearWave SE,108,5544.78,2880.67,5
2024-11-11,Latin America,AuraSound Pro,86,8117.0,3982.94,7
2024-11-11,Latin America,BassLink Ultra,116,8363.57,4366.62,8
2024-11-11,Latin America,ClearWave SE,92,4759.71,2706.79,7
2024-11-12,North America,AuraSound Pro,165,14657.2,6130.48,7
2024-11-12,North America,BassLink Ultra,76,5583.69,2853.94,8
2024-11-12,North America,ClearWave SE,99,5113.09,2876.93,7
2024-11-12,Europe,AuraSound Pro,132,11936.46,5515.4,8
2024-11-12,Europe,BassLink Ultra,137,9970.52,5454.86,8
2024-11-12,Europe,ClearWave SE,84,4168.69,2172.82,6
2024-11-12,Asia Pacific,AuraSound Pro,103,9511.56,4564.82,6
2024-11-12,Asia Pacific,BassLink Ultra,106,7390.4,3551.28,8
2024-11-12,Asia Pacific,ClearWave SE,73,3616.13,2184.49,5
2024-11-12,Latin America,AuraSound Pro,129,11437.46,5102.86,6
2024-11-12,Latin America,BassLink Ultra,77,5175.39,2604.8,6
2024-11-12,Latin America,ClearWave SE,67,3371.64,1937.47,5
2024-11-13,North America,AuraSound Pro,137,11833.28,5350.38,5
2024-11-13,North America,BassLink Ultra,78,5590.52,2981.15,9
2024-11-13,North America,ClearWave SE,100,5060.02,2549.42,6
2024-11-13,Europe,AuraSound Pro,137,11875.55,5730.96,8
2024-11-13,Europe,BassLink Ultra,86,5736.68,2889.74,9
2024-11-13,Europe,ClearWave SE,97,5077.73,2589.69,6
2024-11-13,Asia Pacific,AuraSound Pro,195,17592.87,7269.3,7
2024-11-13,Asia Pacific,BassLink Ultra,152,10881.79,5725.14,9
2024-11-13,Asia Pacific,ClearWave SE,97,4711.23,2541.55,7
2024-11-13,Latin America,AuraSound Pro,117,10331.44,4393.81,6
2024-11-13,Latin America,BassLink Ultra,135,8985.45,4744.5,8
2024-11-13,Latin America,ClearWave SE,71,3523.25,1873.77,4
2024-11-14,North America,AuraSound Pro,265,22709.96,11178.89,7
2024-11-14,North America,BassLink Ultra,160,11489.99,5617.53,8
2024-11-14,North America,ClearWave SE,100,5198.31,2674.5,7
2024-11-14,Europe,AuraSound Pro,181,15993.72,7088.12,5
2024-11-14,Europe,BassLink Ultra,149,10452.7,5082.58,7
2024-11-14,Europe,ClearWave SE,85,4255.84,2455.93,4
2024-11-14,Asia Pacific,AuraSound Pro,141,12535.89,5483.65,6
2024-11-14,Asia Pacific,BassLink Ultra,138,9488.78,4746.19,7
2024-11-14,Asia Pacific,ClearWave SE,65,3320.41,1843.43,6
2024-11-14,Latin America,AuraSound Pro,152,13327.62,6457.04,6
2024-11-14,Latin America,BassLink Ultra,125,9076.88,4826.71,9
2024-11-14,Latin America,ClearWave SE,88,4369.79,2426.16,6
2024-11-15,North America,AuraSound Pro,219,18724.68,8059.41,6
2024-11-15,North America,BassLink Ultra,203,14601.75,7309.53,10
2024-11-15,North America,ClearWave SE,163,8147.25,4578.22,6
2024-11-15,Europe,AuraSound Pro,160,14233.0,5768.91,7
2024-11-15,Europe,BassLink Ultra,111,7772.11,4122.51,8
2024-11-15,Europe,ClearWave SE,68,3496.6,1834.56,6
2024-11-15,Asia Pacific,AuraSound Pro,172,14967.49,7281.12,8
2024-11-15,Asia Pacific,BassLink Ultra,128,9220.63,4385.98,9
2024-11-15,Asia Pacific,ClearWave SE,127,6310.49,3607.74,5
2024-11-15,Latin America,AuraSound Pro,98,9066.87,4260.17,7
2024-11-15,Latin America,BassLink Ultra,68,4648.9,2274.79,8
2024-11-15,Latin America,ClearWave SE,55,2833.41,1601.46,5
2024-11-16,North America,AuraSound Pro,150,14062.84,5937.42,7
2024-11-16,North America,BassLink Ultra,113,7674.62,3702.67,8
2024-11-16,North America,ClearWave SE,135,6653.61,3644.82,5
2024-11-16,Europe,AuraSound Pro,202,17670.81,7953.45,7
2024-11-16,Europe,BassLink Ultra,152,10768.78,5358.53,7
2024-11-16,Europe,ClearWave SE,83,4254.4,2510.91,6
2024-11-16,Asia Pacific,AuraSound Pro,159,14176.79,6994.3,7
2024-11-16,Asia Pacific,BassLink Ultra,145,9804.59,5373.36,6
2024-11-16,Asia Pacific,ClearWave SE,105,5021.03,2907.06,6
2024-11-16,Latin America,AuraSound Pro,135,11895.85,5342.09,8
2024-11-16,Latin America,BassLink Ultra,82,5592.16,2711.69,6
2024-11-16,Latin America,ClearWave SE,61,2920.27,1741.03,5
2024-11-17,North America,AuraSound Pro,125,11288.15,5210.0,7
2024-11-17,North America,BassLink Ultra,138,9318.29,4217.77,7
2024-11-17,North America,ClearWave SE,106,5077.23,2782.19,6
2024-11-17,Europe,AuraSound Pro,236,21107.77,10323.11,5
2024-11-17,Europe,BassLink Ultra,176,12806.64,5951.08,8
2024-11-17,Europe,ClearWave SE,89,4288.78,2364.77,5
2024-11-17,Asia Pacific,AuraSound Pro,130,12263.15,5139.53,5
2024-11-17,Asia Pacific,BassLink Ultra,90,6184.77,3109.41,8
2024-11-17,Asia Pacific,ClearWave SE,84,4016.46,2159.64,6
2024-11-17,Latin America,AuraSound Pro,108,9833.69,4042.32,6
2024-11-17,Latin America,BassLink Ultra,133,9235.93,4173.83,7
2024-11-17,Latin America,ClearWave SE,58,2892.18,1555.21,7
2024-11-18,North America,AuraSound Pro,239,21917.1,9163.28,6
2024-11-18,North America,BassLink Ultra,174,12421.87,5774.54,8
2024-11-18,North America,ClearWave SE,107,5324.37,2943.71,6
2024-11-18,Europe,AuraSound Pro,173,15537.02,7138.08,5
2024-11-18,Europe,BassLink Ultra,140,9544.37,4556.51,7
2024-11-18,Europe,ClearWave SE,132,6602.34,3772.35,6
2024-11-18,Asia Pacific,AuraSound Pro,161,13966.85,6160.4,6
2024-11-18,Asia Pacific,BassLink Ultra,110,7829.59,4260.25,7
2024-11-18,Asia Pacific,ClearWave SE,92,4798.04,2627.54,7
2024-11-18,Latin America,AuraSound Pro,178,15874.02,7626.89,8
2024-11-18,Latin America,BassLink Ultra,88,6296.0,3402.34,6
2024-11-18,Latin America,ClearWave SE,68,3447.99,1856.28,6
