date,region,product,units_sold,revenue,cost,lead_time_days
2024-07-09,East,Widget Pro,174,4324.68,2376.98,5
2024-07-10,East,Widget Pro,181,4354.1,2600.23,7
2024-07-11,East,Widget Pro,197,5042.72,2743.18,5
2024-07-12,East,Widget Pro,375,9189.74,5179.27,7
2024-07-13,East,Widget Pro,151,3759.62,2108.21,5
2024-07-14,East,Widget Pro,124,3013.2,1889.75,6
2024-07-15,East,Widget Pro,227,5736.72,3280.33,6
2024-07-16,East,Widget Pro,145,3563.58,1999.7,6
2024-07-17,East,Widget Pro,192,4691.99,2808.14,7
2024-07-18,East,Widget Pro,23,583.91,335.81,5
2024-07-19,East,Widget Pro,214,4972.01,3034.91,6
2024-07-20,East,Widget Pro,165,4008.54,2272.05,7
2024-07-21,East,Widget Pro,140,3366.96,1921.33,7
2024-07-22,East,Widget Pro,231,5722.98,3060.15,6
2024-07-23,East,Widget Pro,169,4179.73,2387.35,5
2024-07-24,East,Widget Pro,204,4996.23,2768.91,7
2024-07-25,East,Widget Pro,153,3668.21,2095.23,8
2024-07-26,East,Widget Pro,187,4578.2,2699.68,4
2024-07-27,East,Widget Pro,117,2894.31,1776.18,4
2024-07-28,East,Widget Pro,139,3387.27,1982.41,5
2024-07-29,East,Widget Pro,171,4328.7,2381.41,6
2024-07-30,East,Widget Pro,201,5014.92,2811.36,2
2024-07-31,East,Widget Pro,152,3726.13,2249.08,8
2024-08-01,East,Widget Pro,298,6787.15,4252.87,6
2024-08-02,East,Widget Pro,133,3237.16,1880.04,2
2024-08-03,East,Widget Pro,142,3544.76,2014.3,5
2024-08-04,East,Widget Pro,143,3474.14,1859.0,6
2024-08-05,East,Widget Pro,187,4623.18,2669.11,3
2024-08-06,East,Widget Pro,154,3747.58,2061.65,9
2024-08-07,East,Widget Pro,177,4366.75,2526.87,7
2024-08-08,East,Widget Pro,153,3906.05,2063.26,8
2024-08-09,East,Widget Pro,236,5918.47,3401.66,5
2024-08-10,East,Widget Pro,120,2825.73,1667.14,8
2024-08-11,East,Widget Pro,131,3049.86,1728.97,6
2024-08-12,East,Widget Pro,149,3698.97,2055.68,7
2024-08-13,East,Widget Pro,145,3676.96,2253.9,8
2024-08-14,East,Widget Pro,130,3026.32,1613.15,7
2024-08-15,East,Widget Pro,188,4577.01,2653.89,9
2024-08-16,East,Widget Pro,147,3857.91,1954.01,7
2024-08-17,East,Widget Pro,115,2794.79,1720.84,6
2024-08-18,East,Widget Pro,112,2951.93,1632.0,9
2024-08-19,East,Widget Pro,175,4181.56,2472.77,9
2024-08-20,East,Widget Pro,166,3988.07,2430.61,7
2024-08-21,East,Widget Pro,166,3981.23,2352.42,10
2024-08-22,East,Widget Pro,144,3392.61,2016.62,6
2024-08-23,East,Widget Pro,178,4139.73,2417.38,7
2024-08-24,East,Widget Pro,117,2847.47,1608.44,7
2024-08-25,East,Widget Pro,133,3272.66,1818.8,7
2024-08-26,East,Widget Pro,160,3835.71,2241.16,6
2024-08-27,East,Widget Pro,121,2922.15,1533.74,5
2024-08-28,East,Widget Pro,235,6007.27,3459.38,5
2024-08-29,East,Widget Pro,181,4563.78,2780.67,7
2024-08-30,East,Widget Pro,168,4084.06,2301.17,9
2024-08-31,East,Widget Pro,138,3424.6,2045.5,8
2024-09-01,East,Widget Pro,188,4379.88,2614.35,7
2024-09-02,East,Widget Pro,199,4914.94,2702.1,9
2024-09-03,East,Widget Pro,173,4230.56,2375.77,7
2024-09-04,East,Widget Pro,143,3464.17,2010.58,4
2024-09-05,East,Widget Pro,147,3605.04,1983.78,6
2024-09-06,East,Widget Pro,117,2855.42,1687.65,6
2024-09-07,East,Widget Pro,121,2847.67,1650.02,5
2024-09-08,East,Widget Pro,145,3731.52,1921.07,7
2024-09-09,East,Widget Pro,181,4560.99,2531.48,8
2024-09-10,East,Widget Pro,180,4358.69,2432.56,3
2024-09-11,East,Widget Pro,147,3411.28,2024.32,6
2024-09-12,East,Widget Pro,178,4039.64,2485.23,1
2024-09-13,East,Widget Pro,187,4857.04,2442.63,6
2024-09-14,East,Widget Pro,86,2096.02,1291.82,6
2024-09-15,East,Widget Pro,136,3408.27,1981.36,9
2024-09-16,East,Widget Pro,234,5569.83,3172.8,9
2024-09-17,East,Widget Pro,152,3689.66,2125.96,8
2024-09-18,East,Widget Pro,102,2479.78,1473.4,4
2024-09-19,East,Widget Pro,139,3430.17,1966.31,4
2024-09-20,East,Widget Pro,116,2849.66,1776.64,3
2024-09-21,East,Widget Pro,114,2715.72,1576.95,8
2024-09-22,East,Widget Pro,103,2452.89,1527.73,4
2024-09-23,East,Widget Pro,189,4619.17,2469.43,5
2024-09-24,East,Widget Pro,184,4270.75,2423.91,3
2024-09-25,East,Widget Pro,170,4062.16,2580.45,3
2024-09-26,East,Widget Pro,200,4877.34,2739.53,6
2024-09-27,East,Widget Pro,145,3594.86,1911.5,5
2024-09-28,East,Widget Pro,130,3328.65,1815.66,1
2024-09-29,East,Widget Pro,190,4588.46,2828.11,2
2024-09-30,East,Widget Pro,178,4365.72,2396.86,5
2024-10-01,East,Widget Pro,178,4116.69,2486.8,5
2024-10-02,East,Widget Pro,140,3464.45,1778.26,4
2024-10-03,East,Widget Pro,149,3550.91,2037.1,6
2024-10-04,East,Widget Pro,134,3252.64,1969.54,2
2024-10-05,East,Widget Pro,174,4323.86,2340.47,3
2024-10-06,East,Widget Pro,97,2413.41,1271.64,5
2024-10-07,East,Widget Pro,190,4451.98,2556.78,3
2024-10-08,East,Widget Pro,179,4491.01,2429.61,5
2024-10-09,East,Widget Pro,121,2961.04,1758.77,2
2024-10-10,East,Widget Pro,198,5035.41,2824.64,2
2024-10-11,East,Widget Pro,154,3938.44,2217.76,1
2024-10-12,East,Widget Pro,102,2619.41,1430.03,1
2024-10-13,East,Widget Pro,138,3236.52,1872.12,3
2024-10-14,East,Widget Pro,139,3446.6,1870.46,5
2024-10-15,East,Widget Pro,156,3641.14,2231.21,4
2024-10-16,East,Widget Pro,148,3767.57,2236.62,6
2024-10-17,East,Widget Pro,139,3553.0,1854.47,3
2024-10-18,East,Widget Pro,131,3303.67,1740.65,1
2024-10-19,East,Widget Pro,150,3628.19,1980.74,4
2024-10-20,East,Widget Pro,138,3436.2,2012.33,1
2024-10-21,East,Widget Pro,171,4120.09,2388.96,4
2024-10-22,East,Widget Pro,153,3750.05,2201.48,1
2024-10-23,East,Widget Pro,165,4031.32,2251.33,3
2024-10-24,East,Widget Pro,143,3293.46,2063.89,5
2024-10-25,East,Widget Pro,143,3418.42,1973.21,5
2024-10-26,East,Widget Pro,179,4684.27,2312.42,3
2024-10-27,East,Widget Pro,154,3763.19,2255.49,3
2024-10-28,East,Widget Pro,149,3668.05,2082.22,2
2024-10-29,East,Widget Pro,126,3086.2,1736.63,3
2024-10-30,East,Widget Pro,122,2952.19,1732.02,4
2024-10-31,East,Widget Pro,148,3629.93,1922.38,2
2024-11-01,East,Widget Pro,169,4089.94,2416.95,2
2024-11-02,East,Widget Pro,136,3103.8,1847.28,1
2024-11-03,East,Widget Pro,137,3435.67,1903.03,4
2024-11-04,East,Widget Pro,177,4546.33,2619.16,2
2024-11-05,East,Widget Pro,139,3286.56,2008.49,1
2024-11-06,East,Widget Pro,220,5323.24,3052.84,5
2024-11-07,East,Widget Pro,162,4147.6,2256.54,3
2024-11-08,East,Widget Pro,177,4236.14,2160.75,1
2024-11-09,East,Widget Pro,120,2974.2,1610.96,5
2024-11-10,East,Widget Pro,143,3958.28,2018.73,2
2024-11-11,East,Widget Pro,246,6141.32,3312.41,1
2024-11-12,East,Widget Pro,142,3486.18,1856.15,5
2024-11-13,East,Widget Pro,139,3495.58,1992.72,1
2024-11-14,East,Widget Pro,146,3660.35,2177.52,9
2024-11-15,East,Widget Pro,161,3866.13,2172.7,2
2024-11-16,East,Widget Pro,125,2902.96,1826.56,1
2024-11-17,East,Widget Pro,114,2842.76,1653.84,6
2024-11-18,East,Widget Pro,171,4282.99,2277.07,3
2024-11-19,East,Widget Pro,228,5536.14,3075.86,3
2024-11-20,East,Widget Pro,168,4319.15,2564.04,4
2024-11-21,East,Widget Pro,170,4345.52,2247.07,1
2024-11-22,East,Widget Pro,185,4637.82,2511.13,1
2024-11-23,East,Widget Pro,157,3814.35,2414.04,7
2024-11-24,East,Widget Pro,179,4110.41,2434.72,1
2024-11-25,East,Widget Pro,183,4460.05,2735.32,6
2024-11-26,East,Widget Pro,175,4051.32,2324.8,4
2024-11-27,East,Widget Pro,147,3346.83,2072.23,4
2024-11-28,East,Widget Pro,202,5045.08,2981.55,2
2024-11-29,East,Widget Pro,152,3854.97,2078.26,8
2024-11-30,East,Widget Pro,121,2791.02,1702.45,2
2024-12-01,East,Widget Pro,147,3573.78,2134.6,2
2024-12-02,East,Widget Pro,235,5754.48,3141.62,5
2024-12-03,East,Widget Pro,204,4954.16,3175.92,2
2024-12-04,East,Widget Pro,178,4180.65,2621.3,1
2024-12-05,East,Widget Pro,151,3847.23,2076.24,3
2024-12-06,East,Widget Pro,515,12106.15,7125.35,5
2024-12-07,East,Widget Pro,143,3298.63,2193.36,7
2024-12-08,East,Widget Pro,138,3241.59,1897.72,8
2024-12-09,East,Widget Pro,201,4995.61,2747.57,1
2024-12-10,East,Widget Pro,168,4083.01,2486.79,6
2024-12-11,East,Widget Pro,160,3829.42,2083.14,2
2024-12-12,East,Widget Pro,163,4056.72,2273.06,2
2024-12-13,East,Widget Pro,163,4033.35,2291.6,3
2024-12-14,East,Widget Pro,121,2759.3,1634.4,3
2024-12-15,East,Widget Pro,118,2935.89,1522.68,2
2024-12-16,East,Widget Pro,221,5606.37,3104.69,1
2024-12-17,East,Widget Pro,210,5125.99,3041.16,7
2024-12-18,East,Widget Pro,373,9074.1,5044.7,6
2024-12-19,East,Widget Pro,220,5696.24,2898.31,4
2024-12-20,East,Widget Pro,199,4771.68,2960.97,3
2024-12-21,East,Widget Pro,142,3461.71,2040.5,7
2024-12-22,East,Widget Pro,121,2993.94,1663.36,4
2024-12-23,East,Widget Pro,39,956.89,571.14,4
2024-12-24,East,Widget Pro,266,6463.77,3769.01,1
2024-12-25,East,Widget Pro,191,4692.03,2913.22,6
2024-12-26,East,Widget Pro,229,5874.58,3312.47,4
2024-12-27,East,Widget Pro,185,4642.32,2410.01,5
2024-12-28,East,Widget Pro,182,4449.0,2464.08,5
2024-12-29,East,Widget Pro,150,3579.75,2035.85,6
2024-12-30,East,Widget Pro,125,2995.34,1777.09,6
2024-12-31,East,Widget Pro,170,4283.73,2343.88,5
2025-01-01,East,Widget Pro,199,4642.45,2628.97,6
2025-01-02,East,Widget Pro,237,6225.12,3415.74,7
2025-01-03,East,Widget Pro,190,4650.56,2793.02,9
2025-01-04,East,Widget Pro,158,3710.91,2200.64,3
2025-01-05,East,Widget Pro,142,3497.99,2008.82,8
2025-01-06,East,Widget Pro,261,6240.9,3477.23,2
2025-01-07,East,Widget Pro,259,6265.74,3531.26,8
2025-01-08,East,Widget Pro,176,4116.57,2404.66,5
2025-01-09,East,Widget Pro,151,3673.02,2173.04,8
2025-01-10,East,Widget Pro,144,3303.34,2041.81,9
2025-01-11,East,Widget Pro,178,4282.52,2450.92,6
2025-01-12,East,Widget Pro,164,3918.28,2253.59,6
2025-01-13,East,Widget Pro,175,4222.89,2208.94,6
2025-01-14,East,Widget Pro,212,5074.92,3206.31,5
2025-01-15,East,Widget Pro,162,3973.04,2031.51,9
2025-01-16,East,Widget Pro,234,5885.73,3345.1,6
2025-01-17,East,Widget Pro,190,4705.36,2665.02,2
2025-01-18,East,Widget Pro,134,3410.96,1851.08,8
2025-01-19,East,Widget Pro,153,3692.44,2141.12,8
2025-01-20,East,Widget Pro,191,4725.09,2585.36,7
2025-01-21,East,Widget Pro,219,5424.11,3166.08,5
2025-01-22,East,Widget Pro,254,6438.0,3322.45,4
2025-01-23,East,Widget Pro,252,6038.71,3585.83,5
2025-01-24,East,Widget Pro,213,5342.0,2880.95,7
2025-01-25,East,Widget Pro,161,3843.05,2205.89,3
2025-01-26,East,Widget Pro,150,3612.17,2058.01,8
2025-01-27,East,Widget Pro,152,3683.93,2110.41,7
2025-01-28,East,Widget Pro,208,5165.28,2985.11,9
2025-01-29,East,Widget Pro,180,4266.19,2515.49,8
2025-01-30,East,Widget Pro,262,6236.51,3839.11,5
2025-01-31,East,Widget Pro,203,4877.25,2990.48,4
2025-02-01,East,Widget Pro,193,4735.37,2743.71,5
2025-02-02,East,Widget Pro,155,3690.84,2244.06,10
2025-02-03,East,Widget Pro,188,4642.48,2898.48,8
2025-02-04,East,Widget Pro,237,5744.17,3083.53,8
2025-02-05,East,Widget Pro,224,5596.32,3304.74,6
2025-02-06,East,Widget Pro,226,5547.46,3408.39,8
2025-02-07,East,Widget Pro,211,5441.23,3018.05,4
2025-02-08,East,Widget Pro,198,4868.63,3035.9,9
2025-02-09,East,Widget Pro,193,4555.67,2941.63,5
2025-02-10,East,Widget Pro,146,3554.17,2009.56,3
2025-02-11,East,Widget Pro,206,5050.2,2846.44,12
2025-02-12,East,Widget Pro,260,6196.35,3736.57,7
2025-02-13,East,Widget Pro,180,4610.71,2441.36,7
2025-02-14,East,Widget Pro,160,3883.55,2543.66,3
2025-02-15,East,Widget Pro,170,4084.45,2473.87,8
2025-02-16,East,Widget Pro,192,4729.62,2694.25,9
2025-02-17,East,Widget Pro,201,4790.62,2615.58,7
2025-02-18,East,Widget Pro,276,6958.03,3912.67,9
2025-02-19,East,Widget Pro,306,7669.14,4030.03,9
2025-02-20,East,Widget Pro,155,3812.38,2252.45,8
2025-02-21,East,Widget Pro,205,5111.63,2510.93,2
2025-02-22,East,Widget Pro,117,2823.53,1751.33,4
2025-02-23,East,Widget Pro,199,4655.7,2726.92,10
2025-02-24,East,Widget Pro,196,4755.09,2511.9,7
2025-02-25,East,Widget Pro,203,4898.67,2839.67,7
2025-02-26,East,Widget Pro,273,6279.86,3825.21,5
2025-02-27,East,Widget Pro,175,4151.43,2442.12,5
2025-02-28,East,Widget Pro,168,3964.07,2514.26,9
2025-03-01,East,Widget Pro,118,2799.6,1683.46,10
2025-03-02,East,Widget Pro,225,5733.0,3275.38,8
2025-03-03,East,Widget Pro,270,6716.59,3732.99,8
2025-03-04,East,Widget Pro,212,5344.36,3031.37,8
2025-03-05,East,Widget Pro,178,4427.67,2328.96,6
2025-03-06,East,Widget Pro,261,6602.26,3701.16,4
2025-03-07,East,Widget Pro,369,9047.8,4970.15,3
2025-03-08,East,Widget Pro,173,4431.23,2581.81,9
2025-03-09,East,Widget Pro,145,3421.26,2037.66,6
2025-03-10,East,Widget Pro,282,6894.96,4078.85,7
2025-03-11,East,Widget Pro,184,4369.39,2609.79,6
2025-03-12,East,Widget Pro,212,5387.48,3236.06,6
2025-03-13,East,Widget Pro,141,3498.01,1819.99,7
2025-03-14,East,Widget Pro,215,5455.03,2992.87,7
2025-03-15,East,Widget Pro,144,3379.46,1919.22,4
2025-03-16,East,Widget Pro,228,5485.04,2864.88,8
2025-03-17,East,Widget Pro,191,4429.06,2536.95,4
2025-03-18,East,Widget Pro,262,6488.57,3882.95,6
2025-03-19,East,Widget Pro,223,5393.33,3117.29,3
2025-03-20,East,Widget Pro,233,5837.9,3226.16,5
2025-03-21,East,Widget Pro,250,6130.82,3635.36,4
2025-03-22,East,Widget Pro,181,4151.11,2548.63,5
2025-03-23,East,Widget Pro,163,3794.58,2351.98,7
2025-03-24,East,Widget Pro,483,11862.76,6871.15,5
2025-03-25,East,Widget Pro,251,6235.42,3609.35,9
2025-03-26,East,Widget Pro,162,3705.11,2217.01,7
2025-03-27,East,Widget Pro,310,7575.98,4567.22,4
2025-03-28,East,Widget Pro,234,5558.02,3077.45,5
2025-03-29,East,Widget Pro,172,4073.65,2397.65,6
2025-03-30,East,Widget Pro,192,4611.56,2835.43,6
2025-03-31,East,Widget Pro,206,5065.7,2861.78,2
2025-04-01,East,Widget Pro,222,5323.71,3041.05,6
2025-04-02,East,Widget Pro,187,4308.51,2917.56,2
2025-04-03,East,Widget Pro,246,6047.91,3688.28,6
2025-04-04,East,Widget Pro,226,5478.75,3186.41,7
2025-04-05,East,Widget Pro,190,4523.97,2530.93,5
2025-04-06,East,Widget Pro,240,5825.7,3018.11,1
2025-04-07,East,Widget Pro,199,4824.62,2884.72,1
2025-04-08,East,Widget Pro,224,5495.25,3334.49,5
2025-04-09,East,Widget Pro,171,4158.34,2441.37,1
2025-04-10,East,Widget Pro,254,6253.88,3251.84,5
2025-04-11,East,Widget Pro,229,5602.32,3231.7,6
2025-04-12,East,Widget Pro,184,4618.86,2513.29,6
2025-04-13,East,Widget Pro,179,4594.0,2526.26,3
2025-04-14,East,Widget Pro,207,5069.2,3179.6,5
2025-04-15,East,Widget Pro,360,8655.52,5238.93,4
2025-04-16,East,Widget Pro,231,5415.55,3327.15,1
2025-04-17,East,Widget Pro,242,6043.97,3380.32,5
2025-04-18,East,Widget Pro,187,4457.46,2672.25,6
2025-04-19,East,Widget Pro,215,5638.47,2901.19,5
2025-04-20,East,Widget Pro,179,4751.14,2575.53,2
2025-04-21,East,Widget Pro,248,6037.17,3438.43,5
2025-04-22,East,Widget Pro,269,6261.3,3611.17,6
2025-04-23,East,Widget Pro,225,5620.62,3278.36,6
2025-04-24,East,Widget Pro,202,5260.61,2512.46,5
2025-04-25,East,Widget Pro,150,3530.32,2042.81,1
2025-04-26,East,Widget Pro,170,4402.16,2452.99,4
2025-04-27,East,Widget Pro,162,3748.84,2406.87,4
2025-04-28,East,Widget Pro,186,4358.2,2665.42,5
2025-04-29,East,Widget Pro,296,7319.22,4004.74,4
2025-04-30,East,Widget Pro,272,6867.26,3798.3,6
2025-05-01,East,Widget Pro,164,4009.99,2329.44,1
2025-05-02,East,Widget Pro,234,5810.3,3531.62,4
2025-05-03,East,Widget Pro,157,3973.94,2299.17,4
2025-05-04,East,Widget Pro,194,4926.99,2842.01,5
2025-05-05,East,Widget Pro,196,4712.35,2752.98,6
2025-05-06,East,Widget Pro,206,4916.26,2729.56,1
2025-05-07,East,Widget Pro,269,6798.81,3501.24,6
2025-05-08,East,Widget Pro,262,6506.47,3612.75,5
2025-05-09,East,Widget Pro,296,7380.08,4288.92,3
2025-05-10,East,Widget Pro,174,4178.44,2374.87,1
2025-05-11,East,Widget Pro,139,3470.69,2001.67,3
2025-05-12,East,Widget Pro,266,6303.02,3576.03,4
2025-05-13,East,Widget Pro,614,15154.58,8320.75,4
2025-05-14,East,Widget Pro,251,6170.12,3761.39,2
2025-05-15,East,Widget Pro,196,4819.1,2849.21,4
2025-05-16,East,Widget Pro,63,1579.67,868.48,2
2025-05-17,East,Widget Pro,197,4678.78,2643.47,5
2025-05-18,East,Widget Pro,152,3799.63,2228.96,6
2025-05-19,East,Widget Pro,211,5172.7,3083.45,1
2025-05-20,East,Widget Pro,376,8993.25,5432.24,3
2025-05-21,East,Widget Pro,326,7670.28,4523.42,5
2025-05-22,East,Widget Pro,256,6627.37,3387.85,4
2025-05-23,East,Widget Pro,197,4816.44,2755.95,1
2025-05-24,East,Widget Pro,156,3781.3,2337.71,5
2025-05-25,East,Widget Pro,201,4755.54,2686.1,2
2025-05-26,East,Widget Pro,289,7311.75,4055.6,4
2025-05-27,East,Widget Pro,201,5073.87,3044.16,1
2025-05-28,East,Widget Pro,203,5095.62,2798.77,5
2025-05-29,East,Widget Pro,223,5453.5,3102.1,3
2025-05-30,East,Widget Pro,171,4283.92,2232.36,5
2025-05-31,East,Widget Pro,137,3273.55,1977.76,3
2025-06-01,East,Widget Pro,141,3477.05,1900.9,3
2025-06-02,East,Widget Pro,241,5894.88,3111.74,4
2025-06-03,East,Widget Pro,229,5655.45,3053.14,2
2025-06-04,East,Widget Pro,267,6185.68,3776.96,7
2025-06-05,East,Widget Pro,159,4114.0,2050.13,4
2025-06-06,East,Widget Pro,165,4238.79,2149.94,3
2025-06-07,East,Widget Pro,63,1490.25,906.66,3
2025-06-08,East,Widget Pro,147,3663.88,2050.55,4
2025-06-09,East,Widget Pro,186,4353.72,2485.0,6
2025-06-10,East,Widget Pro,258,6336.9,3553.98,2
2025-06-11,East,Widget Pro,194,4439.91,2952.04,3
2025-06-12,East,Widget Pro,198,4808.48,2949.65,4
2025-06-13,East,Widget Pro,499,12046.61,6948.47,7
2025-06-14,East,Widget Pro,165,4182.78,2404.27,6
2025-06-15,East,Widget Pro,192,4939.46,2704.26,8
2025-06-16,East,Widget Pro,171,4402.03,2181.63,5
2025-06-17,East,Widget Pro,205,5197.02,2589.72,7
2025-06-18,East,Widget Pro,260,6385.75,3474.5,7
2025-06-19,East,Widget Pro,309,7658.69,3985.16,6
2025-06-20,East,Widget Pro,165,4089.0,2341.37,6
2025-06-21,East,Widget Pro,178,4206.58,2423.48,4
2025-06-22,East,Widget Pro,162,4105.45,2316.23,9
2025-06-23,East,Widget Pro,205,5126.47,2933.24,4
2025-06-24,East,Widget Pro,181,4532.48,2621.43,6
2025-06-25,East,Widget Pro,238,5431.9,3176.96,6
2025-06-26,East,Widget Pro,236,5860.53,3389.19,2
2025-06-27,East,Widget Pro,326,8227.96,4345.96,5
2025-06-28,East,Widget Pro,130,3183.54,1884.73,6
2025-06-29,East,Widget Pro,120,2895.83,1782.7,5
2025-06-30,East,Widget Pro,298,7002.59,4322.85,5
2025-07-01,East,Widget Pro,203,4759.52,2816.84,8
2025-07-02,East,Widget Pro,189,4651.94,2720.98,4
2025-07-03,East,Widget Pro,211,5133.09,2727.54,3
2025-07-04,East,Widget Pro,159,3866.43,2030.26,5
2025-07-05,East,Widget Pro,174,4458.53,2492.86,7
2025-07-06,East,Widget Pro,160,3772.3,2386.47,7
2025-07-07,East,Widget Pro,246,5964.49,3231.94,7
2025-07-08,East,Widget Pro,236,6075.86,3306.51,8
2025-07-09,East,Widget Pro,239,5800.68,3419.42,7
2025-07-10,East,Widget Pro,208,5106.13,2822.52,5
2025-07-11,East,Widget Pro,268,6531.51,3688.33,4
2025-07-12,East,Widget Pro,178,4453.34,2568.41,4
2025-07-13,East,Widget Pro,145,3333.48,2040.98,6
2025-07-14,East,Widget Pro,172,4188.29,2421.55,8
2025-07-15,East,Widget Pro,175,4294.5,2329.67,7
2025-07-16,East,Widget Pro,220,5228.59,3075.2,6
2025-07-17,East,Widget Pro,156,3861.4,2140.55,4
2025-07-18,East,Widget Pro,203,5090.83,2793.06,12
2025-07-19,East,Widget Pro,136,3377.18,1852.46,5
2025-07-20,East,Widget Pro,125,3225.97,1747.61,7
2025-07-21,East,Widget Pro,161,3893.22,2156.15,9
2025-07-22,East,Widget Pro,195,4848.96,2731.65,7
2025-07-23,East,Widget Pro,224,5566.38,3078.76,5
2025-07-24,East,Widget Pro,172,4184.21,2295.78,8
2025-07-25,East,Widget Pro,30,759.99,379.08,4
2025-07-26,East,Widget Pro,274,6771.05,4017.72,10
2025-07-27,East,Widget Pro,189,4463.66,2744.74,7
2025-07-28,East,Widget Pro,228,5711.78,3063.55,6
2025-07-29,East,Widget Pro,258,6226.3,3735.11,4
2025-07-30,East,Widget Pro,195,4731.24,2590.12,5
2025-07-31,East,Widget Pro,187,4547.32,2577.8,7
2025-08-01,East,Widget Pro,244,6109.87,3325.43,11
2025-08-02,East,Widget Pro,195,4932.15,2692.11,7
2025-08-03,East,Widget Pro,170,4145.07,2456.9,8
2025-08-04,East,Widget Pro,223,5427.96,3059.27,8
2025-08-05,East,Widget Pro,152,3495.29,2091.86,12
2025-08-06,East,Widget Pro,181,4340.07,2628.17,6
2025-08-07,East,Widget Pro,257,6117.66,3609.1,10
2025-08-08,East,Widget Pro,218,5390.86,2961.69,6
2025-08-09,East,Widget Pro,116,2832.87,1643.54,6
2025-08-10,East,Widget Pro,137,3264.98,2013.2,7
2025-08-11,East,Widget Pro,247,6079.22,3640.57,7
2025-08-12,East,Widget Pro,203,4963.41,2653.77,8
2025-08-13,East,Widget Pro,52,1176.91,681.61,2
2025-08-14,East,Widget Pro,194,4910.98,2851.68,7
2025-08-15,East,Widget Pro,183,4619.47,2525.17,6
2025-08-16,East,Widget Pro,135,3283.89,1682.1,5
2025-08-17,East,Widget Pro,128,3169.17,1726.6,4
2025-08-18,East,Widget Pro,222,5385.93,3039.77,6
2025-08-19,East,Widget Pro,193,4500.9,2659.77,6
2025-08-20,East,Widget Pro,209,5452.88,3037.91,6
2025-08-21,East,Widget Pro,203,5085.37,2709.97,4
2025-08-22,East,Widget Pro,237,5970.35,3473.2,7
2025-08-23,East,Widget Pro,159,3862.25,2257.74,5
2025-08-24,East,Widget Pro,170,4305.69,2226.9,3
2025-08-25,East,Widget Pro,189,4440.15,2603.73,6
2025-08-26,East,Widget Pro,154,3745.21,2209.33,5
2025-08-27,East,Widget Pro,175,4382.66,2454.85,7
2025-08-28,East,Widget Pro,203,4879.98,2895.85,5
2025-08-29,East,Widget Pro,206,5184.89,2799.29,4
2025-08-30,East,Widget Pro,189,4672.7,2719.4,5
2025-08-31,East,Widget Pro,134,3303.65,1838.62,3
2025-09-01,East,Widget Pro,189,4530.47,2982.86,9
2025-09-02,East,Widget Pro,177,4389.11,2314.52,9
2025-09-03,East,Widget Pro,242,6272.74,3845.03,9
2025-09-04,East,Widget Pro,193,4753.37,2573.5,5
2025-09-05,East,Widget Pro,194,4832.28,2888.63,9
2025-09-06,East,Widget Pro,143,3577.44,2084.83,7
2025-09-07,East,Widget Pro,138,3264.92,1844.14,4
2025-09-08,East,Widget Pro,139,3391.96,2004.33,5
2025-09-09,East,Widget Pro,143,3486.37,1952.37,6
2025-09-10,East,Widget Pro,186,4266.5,2639.79,6
2025-09-11,East,Widget Pro,181,4539.46,2552.73,6
2025-09-12,East,Widget Pro,186,4429.61,2558.52,6
2025-09-13,East,Widget Pro,170,4249.92,2328.54,5
2025-09-14,East,Widget Pro,146,3495.66,2078.84,8
2025-09-15,East,Widget Pro,168,4368.16,2245.71,5
2025-09-16,East,Widget Pro,172,4178.78,2303.72,5
2025-09-17,East,Widget Pro,187,4845.55,2743.01,5
2025-09-18,East,Widget Pro,167,4070.3,2388.08,5
2025-09-19,East,Widget Pro,217,5307.97,2839.52,2
2025-09-20,East,Widget Pro,143,3668.16,1901.57,3
2025-09-21,East,Widget Pro,150,3573.84,1875.67,10
2025-09-22,East,Widget Pro,154,3778.65,2254.06,2
2025-09-23,East,Widget Pro,216,5377.66,3128.11,5
2025-09-24,East,Widget Pro,231,5728.06,3057.95,6
2025-09-25,East,Widget Pro,299,7334.95,4321.97,7
2025-09-26,East,Widget Pro,192,4690.69,2954.85,5
2025-09-27,East,Widget Pro,140,3517.1,1809.14,8
2025-09-28,East,Widget Pro,150,3694.49,2035.41,5
2025-09-29,East,Widget Pro,194,4890.8,2503.99,7
2025-09-30,East,Widget Pro,119,2949.78,1745.01,7
2025-10-01,East,Widget Pro,205,5120.47,2856.22,7
2025-10-02,East,Widget Pro,218,5522.63,2991.25,4
2025-10-03,East,Widget Pro,223,5412.68,3157.5,5
2025-10-04,East,Widget Pro,121,3062.9,1646.83,3
2025-10-05,East,Widget Pro,142,3462.63,1948.08,4
2025-10-06,East,Widget Pro,163,3825.69,2313.35,4
2025-10-07,East,Widget Pro,127,3080.77,1723.76,1
2025-10-08,East,Widget Pro,160,3835.01,2187.47,4
2025-10-09,East,Widget Pro,148,3666.83,2055.78,6
2025-10-10,East,Widget Pro,191,4639.38,2686.21,1
2025-10-11,East,Widget Pro,107,2631.56,1543.06,2
2025-10-12,East,Widget Pro,121,3054.7,1743.4,6
2025-10-13,East,Widget Pro,164,4197.1,2123.85,6
2025-10-14,East,Widget Pro,207,5116.03,3102.01,2
2025-10-15,East,Widget Pro,297,7513.49,4170.29,4
2025-10-16,East,Widget Pro,191,4654.63,2629.66,3
2025-10-17,East,Widget Pro,150,3502.66,2005.13,6
